labels,image_path,post_text
forest fire,dataset\incêndio_florestal\29f29c9a697e65b864c3703628740c2d.jpg,"Um incêndio atingiu o Hospital dos Servidores, no Rio de Janeiro, na manhã desta terça-feira (10).  A principal suspeita é que o fogo tenha começado a partir de uma falha no motor de refrigeração."
forest fire,dataset\incêndio_florestal\a544b55954ffe1de69d0caafe64572f2.jpg,"Além de destruir a vegetação nativa e matar muitos animais selvagens, um incêndio florestal também pode causar sérios prejuízos financeiros e, até mesmo, colocar em risco a vida de pessoas e de animais domésticos. Ministério do Meio Ambiente (MMA),  tem como missão promover a adoção de princípios e estratégias para o conhecimento, a proteção e a recuperação do meio ambiente, o uso sustentável dos recursos naturais, a valorização dos serviços ambientais e a inserção do desenvolvimento na formulação e na implantação de políticas públicas. Infelizmente,  as queimadas no Brasil, não se restringem a Mata Atlântica do Rio de Janeiro. O Pantanal e a Amazônia, atingem queimadas recordes, também.  Precisamos de ações efetivas e urgentes do MMA e não simplesmente apontar que as alterações climáticas, são as causas de tais ocorrências. @todos"
forest fire,dataset\incêndio_florestal\215c4b7bab4d3c00f054dde66e3921a8.jpg,"No Dia Mundial do Meio Ambiente (5/6), não é esse som, nem essas ações que gostaríamos de presenciar. O melhor trabalho da  Brigada Alto Pantanal  seria manter plantio de mudas e manutenção de áreas com ações de recuperação. Mas como há fogo em diferentes áreas do Pantanal, o grupo está todo mobilizado para criar linhas de defesa na região do Paraguai-mirim (Corumbá-MS) e apoiar comunidades. O trabalho da BAP tem as parcerias estratégicas do  VBIO.eco , Celeo,  ISA CTEEP  e  FUNBIO . Outras instituições também estão mobilizadas no combate a incêndios, como  Corpo de Bombeiros Militar de Mato Grosso do Sul , Prevfogo/ Ibama  e apoio da  Marinha do Brasil . Há também equipes do IHP, do programa Felinos Pantaneiros e do Cabeceiras do Pantanal, com atividade de educação ambiental para dezenas de crianças e jovens no  Moinho Cultural  e em Bonito (MS). Agir no presente e acreditar no futuro por que a sustentabilidade está na biodiversidade. #pantanal #pantanalresiste #brigada"
forest fire,dataset\incêndio_florestal\30dc03ef1bcdef65a88840f94785bc4d.jpg,"#Repost @florestal_brasil  —— florestal_brasil Durante a atual temporada de incêndios florestais no Pantanal, o Ibama realizou operações de fiscalização no município de Corumbá (MS), resultando em mais de 4,5 mil hectares embargados e cerca de R$ 2 milhões em multas aplicadas. Em uma das ações, agentes ambientais federais apreenderam três tratores e um correntão que estavam sendo utilizados para devastar uma área de mais de mil hectares para produção de pasto. O proprietário da fazenda foi multado em mais de R$ 1 milhão. Em outra ação, os agentes identificaram uma área próxima à captação de água de Corumbá que foi queimada ilegalmente para renovação de pastagem, gerando incêndio que atingiu mais de 2,4 mil hectares. Dois proprietários de bois e cavalos foram notificados a retirarem seus animais da área pertencente à União. Leia tudo completo através do link nos stories ou na bio   https://florestalbrasil.com/tratores-com-correntoes.../ #ibama #meioambiente #desmatamento #pantanal View all 108 comments"
forest fire,dataset\incêndio_florestal\b9d5d8da8c2612f76214a713fc4372e2.jpg,"O Ibama multou os proprietários de uma fazenda em Corumbá, Mato Grosso do Sul, em R$ 100 milhões após a constatação de que o local foi o ponto inicial de um incêndio florestal que devastou cerca de 333 mil hectares do Pantanal, área maior que o dobro do território da capital paulista. O incêndio, que começou em junho, destruiu vegetações típicas do bioma pantaneiro, causando graves danos ambientais e afetando diretamente a fauna local. As chamas se espalharam por 135 imóveis rurais e, devido às condições climáticas da região, levaram 110 dias para serem controladas. A investigação sobre a origem do fogo durou mais de 20 dias, e a ação do Ibama reforça o rigor nas punições contra crimes ambientais no bioma."
forest fire,dataset\incêndio_florestal\772e9677113ecd55ea740b395511fc00.jpg,"A @brigada_altopantanal, mantida pelo IHP, realizou manutenção de rotina em área de recuperação onde foram plantadas 25 mil mudas na região da Serra do Amolar. Dá para ver no carrossel de fotos como ficou e como estava parte do local onde foi feito o plantio. Esse projeto é de longo prazo, tem apoio do @funbio_brasil e permite que áreas atingidas por incêndios florestais passem por regeneração. Tem também armadilhas fotográficas instaladas em alguns pontos para identificar a retomada da vida selvagem nesses locais e em breve vai ter vídeos aqui para mostrar como a Natureza está trabalhando para garantir equilíbrio. #Pantanal #pantanalresiste #conservação"
forest fire,dataset\incêndio_florestal\9226b5f05e44c1d875f405f8166baae2.jpg,"A guarnição especialista em combate a incêndio florestal do Corpo de Bombeiros Militar do Estado de Goiás (CBMGO), foi acionada pelo Conselho Nacional dos Corpos de Bombeiros Militares do Brasil - LIGABOM, e apresentou-se nesta terça-feira, 23/07, ao comandante do Sistema de Comando de Incidentes (SCI), Coronel Noleto, em Corumbá, Mato Grosso do Sul, com a missão de combater os incêndios florestais que assolam o Pantanal.  Ação visa controlar e extinguir os focos de incêndio, preservando a biodiversidade única do Pantanal.  Essa cooperação é essencial, considerando a magnitude dos incêndios que têm ameaçado o ecossistema pantaneiro. As estratégias de combate incluem o uso de técnicas especializadas e equipamentos de ponta, alinhados com as melhores práticas de manejo e contenção de incêndios florestais. Ao todo, bombeiros de oito estados do País fazem parte da força-tarefa que trabalham no combate. #sspgo #cbmgo #lbombeirosgoias #ligabom"
forest fire,dataset\incêndio_florestal\410e85b1712e1cf187d06f42ba3a01ce.jpg,"Fiz uma compilação de imagens de vários lugares no Brasil entre as duas e três da tarde de hoje, dia 19 de Agosto de 2019, o efeito climático foi gerado pelo excesso de queimadas. Para os céticos e convictos da frente fria hoje foram apuradas imagens de satélite (Metsul) que revelam uma nuvem espessa de partículas decorrente do grande incêndio florestal na Bolívia, a imagem pode ser encontrada no final dessa postagem (a última foto). Há também um grande foco de queimada na região de Rondônia."
forest fire,dataset\incêndio_florestal\68e056c7bfa010c90145976468c3805a.jpg,"#MASSANEWS INCÊNDIO FLORESTAL A Nasa divulgou nesta semana várias imagens de satélite que mostram uma densa camada de fumaça sobre os estados de Rondônia e Amazonas.  Segundo a agência do governo dos Estados Unidos, a fumaça acinzentada no mapa é resultado das queimadas que atingem a região amazônica desde o fim de julho.  As imagens, feitas pela Nasa ao longo do mês de agosto, revelam que a fumaça formou um corredor sobre a Amazônia e está se espalhando pelo Brasil."
forest fire,dataset\incêndio_florestal\9f879d185e4945730f99a9e0429f3288.jpg,"#Brasil Las zonas selváticas y naturales de Brasil, como la Amazonía, viven la peor oleada de incendios de los últimos cinco años. Los incendios se vienen extienden en los estados de Acre, Rondônia, Mato Grosso, llegando a la triple frontera entre Brasil, Bolivia y Paraguay."
forest fire,dataset\incêndio_florestal\2c72805f7bce1c785d1efc87cc6c9305.jpg,"#Brasil Las zonas selváticas y naturales de Brasil, como la Amazonía, viven la peor oleada de incendios de los últimos cinco años. Los incendios se vienen extienden en los estados de Acre, Rondônia, Mato Grosso, llegando a la triple frontera entre Brasil, Bolivia y Paraguay."
forest fire,dataset\incêndio_florestal\7e15bf7d4b0194e54bbab6f22b4e5f0b.jpg,"MIENTRAS tato en Brasil. Devorado por el fuego. Rondonia es una de las áreas más afectadas por los numerosos incendios actuales en la Amazonía. Foto, cerca de Porto Velho, Brasil."
forest fire,dataset\incêndio_florestal\67ec23b977a232bcfdbaf8ad47b1cf1a.jpg,Que absurdo esse incêndio florestal !!   pra mim é crime!! E pra vocês ??
forest fire,dataset\incêndio_florestal\53773518ae44f88f1200cc3fb005f4e7.jpg,"Fogo na California , é chamado pela imprensa de incendio florestal , Fogo no cerrado do Pantanal , é chamado , maldosamente, pela imprensa do Brasil de ""QUEIMADA' . Um incendio pode ser acidental , de causas naturais ou provocado por um criminoso , enquanto que ""queimadas"" são sempre provocados e sempre com um propósito , que é queimar floresta para o plantio controlado. == a foto mostra o duto inaugurado pelo governo para levar água do rio São Francisco ao sertão . DINAMITADO por seguidores do antigo regime Lula . Isso a imprensa não divulgou , porém se tivesse divulgado , na ideia de sempre proteger os safados aliados, diria que foi um ""ACIDENTE"" ."
forest fire,dataset\incêndio_florestal\9d6147167a4eff28f1ed8fc5f6a68c0f.jpg,"El Pantanal brasileño, un santuario de fauna declarado Reserva de la Biosfera por la Unesco, ha perdido más de 23.500 kilómetros cuadrados por los incendios forestales registrados durante este año. Más de 3.500 especies de plantas y casi 1.300 de animales están en riesgo."
forest fire,dataset\incêndio_florestal\1d3e97fa2dc094260d01c47ffaa66d57.jpg,"A Terra está vivenciando um gigantesco colapso ambiental!   Gostaria muito de começar o dia com meus posts alegres por aqui, mas nós PRECISAMOS falar sobre o que está acontecendo com nosso Pantanal. Os efeitos do maior incêndio florestal que já devastou 20% da área, compromete os recursos hídricos, a fauna e a flora do bioma de maneira drástica.  QUEM SALVARÁ O PANTANAL?  O mundo está em chamas, quem apagará o fogo? Atenciosamente, Miss Rio Grande do Sul Latina."
forest fire,dataset\incêndio_florestal\ff06936b038d566925df65db104c30ee.jpg,". MAIS DO QUE VOCÊ NÃO VERÁ EM CERTA EMISSORA DE TV SOBRE COMBATE A INCÊNDIOS: 1- OperaçãoVerdeBrasil2: Força Aérea Brasileira atua no combate a incêndios florestais no Pará. Aeronave C-130 Hércules tem capacidade para transportar 12 mil litros de água. Detalhes: https://bit.ly/35wRL80 / https://youtu.be/X3pJA57vLho 2.1- Operação contra queimadas no Pantanal é deflagrada pela Polícia Federal - PF em MS. Mandados são cumpridos em Campo Grande e Corumbá para apurar responsabilidades. Com a imagens de satélites e o sobrevoo das áreas, a PF identificou o início e a evolução diária dos focos. 2.2- Os investigados poderão responder pelos crimes de dano a floresta de preservação permanente, dano direto e indireto a Unidades de Conservação incêndio e poluição, que podem ter penas somadas ultrapassando 15 anos de prisão. 3.1- As Forças Armadas enfrentam mais um dia de batalha contra as chamas no Pantanal: Focos de incêndio emde Faz Carvãozinho, Estrada do Manoelito, Estrada da Cobrasa e Porto de Manga, nos municípios de Poconé (MT), Corumbá (MS) e mais ações: https://youtu.be/5D15QaxZHn4 3.2- Agentes do ICMBio , dos Bombeiros Militares dos Estados de Mato Grosso do Sul e de Mato Grosso (CBMMT), além do SESC-MT, com o apoio de militares das Forças Armadas, continuam combatendo e monitorando focos de incêndio na região. Detalhes: Ministério do Meio Ambiente 3.3- Operação Pantanal: As Forças Armadas atuam, desde o dia 25 de julho, no combate a incêndio no Pantanal sul-mato-grossense. No dia 5 de agosto, as ações foram estendidas ao Pantanal mato-grossense. Mais informações nas redes sociais do Ministério da Defesa. 3.4- O Centro de Coordenação da Operação está instalado no aeródromo do Sesc Pantanal, em Poconé (MT), ponto estratégico. Participam da operação embarcações e helicópteros da Marinha do Brasil, Exército Brasileiro e Força Aérea, além de Fuzileiros Navais com curso em incêndio florestal. 4.1- As Forças Armadas intensificam ações na Operação Pantanal combatendo"
forest fire,dataset\incêndio_florestal\c8f4b6b14700cc4a690820126c6311eb.jpg,português: Um sobrevivente do maior incêndio florestal história humana no Pantanal. English:  A survivor of the largest forest fire in human history in the Pantanal. #pantanal #brasil #nature #jaguar #onçapintada #portojofre #wildlifephotography #wildlife_perfection #incêndio #florestal #wildfire
forest fire,dataset\incêndio_florestal\d7c0c95989216c185c7ce59170fa311a.jpg,"Incendios Forestales: Suramérica tiene 9.803 incendios forestales activos, concentrados en: - Bolivia, 3.749 focos activos. - Brasil, 5.640 focos activos (76%). - Paraguay, 397 focos activos. - Ecuador, 7 focos activos. - Argentina, 10 focos activos. En Brasil la actividad de los Incendios, según nasa ha sido 3 veces más intensa este año que en 2023.  Emisiones contaminantes, destrucción de la biodiversidad y una pérdida IRREPARABLE de bosques primarios.  ¿Por qué el mundo no está tomando esta situación en serio? #seguidores #IncediosForestales #sudamerica @fans destacados"
forest fire,dataset\incêndio_florestal\040c40485c853b33c8c209f3313b16f0.jpg,Madre de Dios - Perú.
forest fire,dataset\incêndio_florestal\6ef26463489a499b52bafe1e47be7488.jpg,"Incendio Forestal registrado en el distrito de Iberia, provincia de Tahuamanu en Madre de Dios.  Video: SERNANP Toda la información AQUÍ: https://tinyurl.com/yrr2njf7"
forest fire,dataset\incêndio_florestal\a2d50d93d3cbe69487ba9f25fc55885c.jpg,No realices quemas Recuerda estos números ante Incendio Forestales  #seguidores  Informativo Madre de Dios.  @fans destacados #IncendiosForestales #madredediosperu
forest fire,dataset\incêndio_florestal\c202a51a56bf9f72668ad34ea3e79b45.jpg,"|| [ reflexión ] Incendio forestal en la región Madre de Dios , provincia de Tahuamanu - Distrito iberia. Reflexionen Señores Pobladores : siguen  jugando con fuego; ocasionar fuego es un delito. Hacemos los esfuerzos en acudir. Comprende y ten un poco de consideración al personal bombero y al medio ambiente. || Emergencia 》 #realizaquemasresponzablemente. Llamamos en reiteradas veces  a los pobladores que la institución del cuerpo de  bomberos voluntarios del Perú  cumple sus funciones respecto a incendios y que llama a la conciencia del poblador a la  quema y  manejo responsable ; que pueden ocasionar incendios de grandes proporciones que pueden afectar a personas ,animales y viviendas. || Recuerden que para cualquier emergencia de nuestra competencia llamar al 1-1-6. Ó a los telefonos de la CIA. #BomberosVoluntariosDelPeru #BomberosVoluntariosIberia #CIA228IBERIA"
forest fire,dataset\incêndio_florestal\7e48a9660632f98239e898af836530c4.jpg,"Lamentablemente el incendio forestal en muchas regiones del Perú esta siendo ignorado por la muerte del expresidente Alberto Fujimori, lugares como Cajamarca, Tingo María, Madre de Dios, Huánuco, Ayacucho, Lambayeque, Apurímac, Ancash, sectores de la selva están siendo atacados la Flora y Fauna, los animales en peligro de Extinción, las autoridades no toman control de este peligro, tomar conciencia la naturaleza, el medio ambiente es parte de nosotros, recientemente el Río Amazonas se acaba de secar."
forest fire,dataset\incêndio_florestal\be9a7174a7ffd2160ce73c3601db6f7d.jpg,"Madre de Dios: La 6ª Brigada de Fuerzas Especiales, a través de UMAR N°4, ha unido esfuerzos con el CÍA Bomberos 228 de Iberia y la Compañía de Bomberos Voluntarios N° 070 de Puerto Maldonado en jornadas intensivas para mitigar el incendio forestal en la provincia de Tahumanu. Aunque el incendio continúa activo, las labores de control están avanzando y se seguirán realizando hasta alcanzar la completa extinción. #seguidores @fans destacados  Ejército del Perú"
forest fire,dataset\incêndio_florestal\b446cc66ca5c6eef66c8da49dbd39b3b.jpg,"Animalitos silvestres, víctimas inocentes de la despiadada acción del hombre que provocó el incendio forestal, hoy en el sector de San Bernardo, región Madre de Dios- Perú. Los bomberos UB70 de Madre de Dios, batallando incansablemente y tendiendo a las emergencias, rescatando animalitos inocentes, mucha tristeza ver estas imágenes. #seguidores #MadreDeDios #PuertoMaldonado #IncediosForestales @fans destacados"
forest fire,dataset\incêndio_florestal\062818e55edc5560090945c07d679e35.jpg,"Incendio Forestal en parte de la selva de Tarapoto, Perú."
forest fire,dataset\incêndio_florestal\035ab2f5acf3318ee086efc648d225e5.jpg,"#INCENDIO FORESTAL EN #UDIMA ARRASÓ CON GRAN CANTIDAD DE VEGETACIÓN  - Siniestro fue #controlado por pobladores después de 5 horas. - Senamhi advierte sobre alta probabilidad de incendios forestales por condiciones atmosféricas  Pobladores de Udima se vieron sorprendidos por un dantesco incendio forestal que se registró en horas de la mañana de este jueves 15 de agosto. El siniestro arrasó con gran parte de la vegetación de la parte alta de este centro poblado. Los videos compartidos por udimeños dan cuenta de la magnitud del incendio que se habría originado por la quema de basura de un vecino pero que por las condiciones atmosféricas (sol y viento) generó que el fuego se extendiera de manera rápida y se vuelva incontrolable llegando a consumir gran parte del cerro donde se encuentra la “Cruz”. Haciendo uso de ramas y tierra los pobladores lograron apagar el incendio después de casi 5 horas. Afortunadamente no hubo daños materiales, sin embargo, se vieron afectados varios hectáreas de terrenos con vegetación.  #SENAMHI EMITE ALERTA ROJA SOBRE INCENDIOS FORESTALES El Servicio Nacional de Meteorología e Hidrografía del Perú (Senamhi) ha emitido una alerta extrema para 13 regiones de sierra y selva del país debido a condiciones atmosféricas que podrían favorecer la ocurrencia y propagación de incendios forestales. Según el aviso, las zonas afectadas serán: Amazonas, Ayacucho, #Cajamarca, Cusco, Huancavelica, Huánuco, Junín, La Libertad, Loreto, Madre de Dios, Pasco, San Martín y Ucayali."
forest fire,dataset\incêndio_florestal\9208a662e933f28584e71e3f0a65fd70.jpg,"Hoy 15 de setiembre 2024, a horas 7:05 pm, se viene dando un dantesco incendio forestal en Portillo, Río Negro, Satipo. Realmente muy lamentable. A quien le pedimos que apague esto, no hay bomberos que pueda apagar, no tienen los instrumentos necesarios como aviones, helicóptero o drones cisternas que lleven agua. Solo nos queda orar para que Dios y la madre naturaleza haga llover. @destacar"
forest fire,dataset\incêndio_florestal\2e0f536469a6b4007bd48f2d2c68788f.jpg,"#Infórmate #Senamhi #MINAM Selva peruana presenta humo en la atmósfera generado por incendios forestales. Los focos de calor se presentan en Ucayali, San Martín y Madre de Dios, de acuerdo al aviso de condiciones Atmosféricas ante Incendios Forestales vigente. Se prevé que esta condición permanezca en las próximas horas y se extienda hacia otros departamentos como Cajamarca debido a la dirección noreste del viento. #NoRealicesQuemas | No enciendas fuego al aire libre y menos cerca de plantaciones forestales o pastizales. Conoce qué zonas son más propensas a la ocurrencia de incendios. Informa a la autoridad sobre el inicio de quemas en tu localidad. https://www.senamhi.gob.pe/site/incendio/..."
forest fire,dataset\incêndio_florestal\b94c49fbc84f036e19f132449200800a.jpg,"PERÚ: INCENDIO FORESTAL: PRIMER MINISTRO DICE QUE NO HAY RAZONES PARA DECLARAR EN EMERGENCIA LAS REGIONES AFECTADAS.  GOBERNADORES DE CUSCO, HUÁNUCO, LORETO, MADRE DE DIOS, SAN MARTÍN, UCAYALI, COLEGIO DE ANTROPÓLOGOS, CONSEJO DE RECUROS HÍDRICOS EXIGEN LA DECLARATORIA DE EMERGENCIA AMBIENTAL  Pese a que no hay recursos logísticos ni humanos para apagar los incendios forestales, el primer ministro Adrianzén declaró que aún ""no hay razones críticas"" para declarar en emergencia las regiones seriamente afectadas por los siniestros. Por su parte, los gobiernos regionales de Amazonas, Cusco, Huánuco, Loreto, Madre de Dios, San Martin y Ucayali exigieron la declaratoria de emergencia ambiental de toda la Amazonía ante el peligro. Asimismo, el colegio de Antropólogos del Perú, el Consejo de Recursos Hídricos de la Cuenca Chira Piura y otros ya han exigido al gobierno de turno declarar Emergencia Nacional. FUENTE: WAYKA Martes, 17 de setiembre de 2024 Lima, Perú"
forest fire,dataset\incêndio_florestal\3982a3e71557fc0683025b539471c5b9.jpg,"Lo más triste de todo esto son las vidas inocentes que se están perdiendo, lamentablemente ellos tratan de escapar del fuego pero no pueden, tomemos conciencia"
forest fire,dataset\incêndio_florestal\9f6e83781ba09a106cc51b7feef2c5dd.jpg,"#EMERGENCIA  INCENDIOS FORESTALES EN DIFERENTES REGIONES DEL PERÚ.  Mucha tristeza observamos grandes incendios forestales en diversas regiones de nuestro país. Varias personas han dejado de existir y miles de animales silvestres afectados, además gran cantidad de hectáreas de bosques también ha resultado afectadas, muchos de los cuales aún no pueden ser controlados. ANCASH: Siniestro alcanzó el Área de conservación regional Titankayoc, conocida por albergar la mayor concentración de Puyas de Raimondi, plantas que florecen solo una vez cada 100 años y están en peligro de extinción. AMAZONAS: Incendio en la Provincia de Luya, afecta a los más importantes sitios arqueológicos, como los Sarcófagos de la Ciudad de los Muertos y Lengate AYACUCHO: Llochegua, Socios, San José de chilcas, entre otras comunidades. CAJAMARCA: Mas de 400 hectáreas consumidas por el juego en 4 distritos de la provincia de Jaén, sobre todo en Pomacochas. LAMBAYEQUE: Incendios en Centro poblado de Uyurpampa e Incahuasi causan desolación en esta región. SAN MARTIN: Se han producido incendios en varias zonas de la región, pero el más grande fue el que arrasó 393 hectáreas de bosque en Sacanche. También se han producido incendios forestales en Junín, Cusco, Huánuco entre otras regiones de nuestro país."
forest fire,dataset\incêndio_florestal\bbbbd4977e910e9b914c787cc319ef9b.jpg,"¡49 incendios forestales azotan a nuestro Perú!  En Perú, 49 incendios forestales activos están afectando a diversas regiones, poniendo en peligro a las comunidades locales y su entorno natural. Desde el 20 de agosto, el Ministerio de Defensa, el Instituto Nacional de Defensa Civil (Indeci), el Centro de Operaciones de Emergencia Nacional (COEN) y otras entidades han trabajado en conjunto para enfrentar la crisis. De los 87 incendios identificados por el COEN, 18 han sido extinguidos y 20 están controlados, mientras que 49 siguen activos. Las regiones más afectadas incluyen La Libertad, Tumbes, Áncash, San Martín, Cajamarca, Apurímac, Piura, Madre de Dios, Ayacucho, Amazonas, Pasco, Huánuco, Puno, Cusco, Huancavelica y Ucayali. Aunque en San Martín y Puno las emergencias han sido contenidas, el resto de las regiones continúa luchando contra las llamas. La situación es crítica en Amazonas y Áncash, donde los incendios han destruido cultivos, vegetación y sitios arqueológicos, y han causado la muerte de al menos cuatro personas. Además, los animales atrapados en el avance de las llamas están sufriendo muertes agonizantes y pérdida de su hábitat, forzándolos a huir en busca de refugio. Los bomberos están agotados y no pueden atender nuevas emergencias debido al cansancio extremo y problemas de salud. ¡Comparte esta publicación para que las autoridades actúen con urgencia y envíen más refuerzos! #incendioforestal #amazonas #ancash #incendio #animalesenpeligro"
forest fire,dataset\incêndio_florestal\fb5acd2302facf868869f1afe2aa9561.jpg,"PERU EN LLAMAS!!! Muerte y desolación han causado incendios forestales en diversas regiones de nuestro país. 06 personas muertes, Miles de animales afectados y más de 3000 Has afectadas, muchos de los cuales aún no pueden ser controlados. ANCASH: siniestro alcanzó el Área de conservación regional Titankayoc, conocida por albergar la mayor concentración de Puyas de Raimondi, plantas que florecen solo una vez cada 100 años y están en peligro de extinción. AMAZONAS: Incendio en la Provincia de Luya, afecta a los más importantes sitios arqueológicos, como los Sarcófagos de la Ciudad de los Muertos y Lengate AYACUCHO: Llochegua, Socios, San José de chilcas, entre otras comunidades. CAJAMARCA: Mas de 400 has consumidas por el juego en 4 distritos de la provincia de Jaén. LAMBAYEQUE: Incendios en Centro poblado de Uyurpampa e Incahuasi causan desolación en esta region. SAN MARTIN: Se han producido incendios en varias zonas de la región, pero el más grande fue el que arrasó 393 Has de bosque en Sacanche. También se han producido incendios forestales en Junín, Cusco, Huanuco entre otras regiones de nuestro país."
forest fire,dataset\incêndio_florestal\02144f97c9eae531e10e5b6f984332cd.jpg,"#LoUltimo || #Huanuco Un incendio forestal de grandes proporciones entre los sectores Cabracorral y Huarampata, muy cerca  a Tomayquichua, el fuego está acabando con todo lo que encuentra a su paso. Al momento es imposible sofocarlo y hay casas y sembrios en peligro."
forest fire,dataset\incêndio_florestal\3041a6d21e2699d105db047db8615607.jpg,INCENDIOS FORESTALES EN LA REGION HUANUCO. Que medidas estará tomando el Gobierno Regional frente al alarmante incremento de los incendios forestales en nuestra Región o ¿seguirá tomando su sudado de trucha en Carpish?
forest fire,dataset\incêndio_florestal\d92f39d9c4e91246f3fe2a1689079698.jpg,"INCENDIO FORESTAL LLEGA A COMUNIDAD NATIVA EN UCAYALI  17/09/24:  Se reporta un nuevo incendio forestal en el territorio de la comunidad nativa Puerto Firmeza, ubicada cerca de San Francisco, región Ucayali. Las autoridades y la comunidad están trabajando arduamente, para controlar el fuego y evitar que se propague."
forest fire,dataset\incêndio_florestal\a8bf8a68f2e8e90aba6e7810e58623aa.jpg,"ALERTA GONGAPALOMA Vecinos estamos sufriendo un INCENDIO   FORESTAL, QUE TIENE CONO INICIO POCHGOY, pedimos que estén ALERTAS y ATENTOS, el fuego está subiendo y es incontrolable.  Hacemos un llamado a todos los que tienen sus animalitos a poder salvaguardar y de no poder no ARRIESGAR SU INTEGRIDAD FÍSICA."
forest fire,dataset\incêndio_florestal\039e64f3d0bf19299b9ee4125fd8e68f.jpg,"Otro incendio forestal en Huánuco  Distrito del Valle centro poblado Visag, inescrupulosos provocaron incendio."
forest fire,dataset\incêndio_florestal\3b2c9593d82b3a998a1f03c6c1d98f3f.jpg,"Esas personas causantes de estos incendios, deberán de pagar todo el daño ocasionado"
forest fire,dataset\incêndio_florestal\2e999d6d40337409e9f266625e8ee0de.jpg,"#EMERGENCIA  INCENDIOS FORESTALES EN DIFERENTES REGIONES DEL PERÚ.  Mucha tristeza observamos grandes incendios forestales en diversas regiones de nuestro país. Varias personas han dejado de existir y miles de animales silvestres afectados, además gran cantidad de hectáreas de bosques también ha resultado afectadas, muchos de los cuales aún no pueden ser controlados. ANCASH: Siniestro alcanzó el Área de conservación regional Titankayoc, conocida por albergar la mayor concentración de Puyas de Raimondi, plantas que florecen solo una vez cada 100 años y están en peligro de extinción. AMAZONAS: Incendio en la Provincia de Luya, afecta a los más importantes sitios arqueológicos, como los Sarcófagos de la Ciudad de los Muertos y Lengate AYACUCHO: Llochegua, Socios, San José de chilcas, entre otras comunidades. CAJAMARCA: Mas de 400 hectáreas consumidas por el juego en 4 distritos de la provincia de Jaén, sobre todo en Pomacochas. LAMBAYEQUE: Incendios en Centro poblado de Uyurpampa e Incahuasi causan desolación en esta región. SAN MARTIN: Se han producido incendios en varias zonas de la región, pero el más grande fue el que arrasó 393 hectáreas de bosque en Sacanche. También se han producido incendios forestales en Junín, Cusco, Huánuco entre otras regiones de nuestro país."
forest fire,dataset\incêndio_florestal\fc992a0d246ccae9e4b225c7cf9172a3.jpg,"URGENTE - PERÚ  INCENDIOS FORESTALES en Amazonas, Áncash, Apurímac, Ayacucho, Cajamarca, Cusco, Huancavelica, Huánuco, Lambayeque, Loreto, Madre de Dios, Moquegua, Piura, Puno, San Martín y Ucayali, estan en llamas, 173 incendio forestales,  3300 hectáreas de terreno afectadas, 7 personas fallecidas y 59 heridos.  ¿Qué está haciendo el estado, el ministerio ambiental, INDECI, dónde están?, el país está en llamas, se está perdiendo flora, fauna y vidas humanas."
forest fire,dataset\incêndio_florestal\985cbc7ac17b45656fa02025e8564ac1.jpg,"#contaminacionambiental #Humareda  Desde hace varios días, la ciudad de Huánuco y zonas aledañas, permanecen cubiertas por un manto de humareda, producto de los constantes incendios forestales en varios lugares; hecho que es perjudicial para la salud pública  #TuDiarioHuanuco"
forest fire,dataset\incêndio_florestal\2258c3c7d51edafe8ad64d40953ec475.jpg,"#IncendiosForestales #Huánuco  Pobladores dan cuenta de un incendio forestal en bosques del caserío de Nueva Jerusalen en el distrito de Honoria, provincia de Puerto Inca; que habria iniciado hace ya 15 días, destruyendo hasta ahora almenos mil hectáreas y dejó decenas de especeies de fauna muertas. #TuDiarioHuanuco"
forest fire,dataset\incêndio_florestal\e9184873f77c5ea4326c70f7c87987d8.jpg,"¡ALERTA! En lo que va del año, 10 personas han perdido la vida debido a los incendios forestales, 96 han quedado heridas y hay 1,876 damnificados.  Mira aquí  https://peru21.pe/.../alerta-49-incendios-forestales.../"
forest fire,dataset\incêndio_florestal\c8c81e679cff7fbff0200fd2a8beaf57.jpg,"#LoÚltimo  Un incendio forestal de grandes proporciones entre los sectores Cabracorral y Huarampata, muy cerca  ala ciudad de Tomayquichua está acabando con todo lo que encuentra a su paso. Al momento es imposible sofocarlo y hay casas y sembrios en peligro.  Fuente: #TuDiarioHuanuco #fullinformacion #viral #noticia #peru"
forest fire,dataset\incêndio_florestal\51f1c1cfabef956f5a3990b39e760a50.jpg,#IncendiosForestales CUYACO Altura de Guayabal y parte superior los Pajonales de Cuyaco y Yanacandado. #ALARMANTE
forest fire,dataset\incêndio_florestal\11d984977e96abdb2c1e8ee1600e53e0.jpg,"#Ongoy #Chincheros | Incendio forestal dejó una persona sin vida y daños forestales en el distrito de Ongoy.  ————-// Según el Centro de Operaciones de Emergencia Nacional, el incendio forestal se inició el 11 de setiembre 9 en el sector Alpa Aspina, distrito Ongoy, provincia Chincheros, y fue extinguido por personal de la municipalidad distrital, efectivos de la Policía Nacional del Perú y pobladores.  Este incendio destruyó cobertura natural y dejó una persona fallecida. Autoridad local culminó con la EDAN."
